id,date,valid_time,location_longitude,location_latitude,danger_rating_level,danger_rating_text,danger_problem_text,involved_sum,involved_dead,involved_injured,involved_uninjured,involved_swept,involved_buried_total,involved_buried_partial,involved_not_buried,avalanche_extent_length,avalanche_extent_width,avalanche_breakheight,avalanche_type_text,avalanche_size_text,location_elevation,location_slope_angle,location_aspect_text,location_name,location_subregion_text,involved_equipment_standard_text,involved_equipment_lvs_text,involved_equipment_airbag_text,involved_ascent_descent_text,avalanche_release_text,avalanche_humidity_text,weather_temp,weather_snow_depth,weather_temp_mean,weather_temp_diff,weather_rain_sum,weather_snow_sum,weather_wind_speed_mean,weather_wind_dir_mean,weather_radiation_sum
8716,2014-02-15 00:00:00,True,10.535237,47.270236999999,2.0,moderate,,,0.0,0.0,,2.0,0.0,0.0,,250.0,75.0,30.0,slab,,2400.0,,NW,Bergwerkskopf,Zentrale Lechtaler Alpen,,,,,,,-0.8924999,0.97,-1.076354,4.59375,2.0,6.44,3.7169538,213.62568199108944,32.79
8717,2014-02-22 00:00:00,True,11.810075,47.105075,2.0,moderate,,,0.0,0.0,,,,,,,,,slab,,2170.0,,SW,Gerlossteinwand,Nördl. Zillertaler Alpen,,,,,,,0.9549999,1.41,1.8372915,-2.552083,4.6,13.790001,1.9439,2.830616087821344,32.850002
8718,2014-02-22 00:00:00,True,10.985348,46.930347999999,2.0,moderate,,,0.0,0.0,,1.0,0.0,1.0,,250.0,120.0,,slab,,2300.0,,,Pfundser Tschey,Weißkugelgruppe,,,,,,,-6.1965,1.8,-4.837646,-3.1208339,0.0,16.87,1.7380097,292.7527268463918,33.79
6745,1992-12-12 00:00:00,True,11.26,47.395,,,,,0.0,1.0,,2.0,0.0,1.0,,900.0,,,,,2200.0,,SW,Hafelekar - Diretissima,Mieminger Gebirge,,,,,,,-10.8029995,0.73,-5.0019584,1.1562502,3.5999994,9.52,1.7661037,88.43240578806854,10.990001
6746,1993-01-27 00:00:00,True,10.263416,47.104665,4.0,high,,,2.0,0.0,,2.0,2.0,0.0,,250.0,20.0,50.0,slab,,2000.0,40.0,W,Moostal - Rendlgebiet,Westl. Verwallgruppe,,,,,,,-11.002501,1.52,-6.2639585,-6.4708333,0.100000024,29.120003,2.2590957,255.97800480780268,23.88
6747,1993-01-31 00:00:00,True,11.287931,47.174721,4.0,high,,,1.0,0.0,,1.0,1.0,0.0,,200.0,80.0,,slab,,2350.0,35.0,E,Hochtennboden - Schigeb. Axamer Lizum,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-11.061501,1.54,-8.532333,-0.37499905,0.0,5.88,1.7767634,245.10519059259943,27.71
6748,1993-02-21 00:00:00,True,12.306106,47.359404,5.0,very high,,,1.0,0.0,,2.0,1.0,1.0,,,,,slab,,1700.0,,NE,Aschau - Spiessnägel,Westl. Kitzbüheler Alpen,,,,,,,-11.209,1.19,-7.9678545,-3.652083,0.40000004,24.5,2.8069873,295.9546648877804,30.300001
6749,1993-02-21 00:00:00,True,10.54069,47.483574,5.0,very high,,,1.0,0.0,,1.0,1.0,0.0,,200.0,40.0,,,,1862.0,45.0,NW,Neunerköpfle - Usseralpe,Allgäuer Alpen,,,,,,,-7.9875,1.32,-6.754688,-3.4249997,0.40000004,31.990002,2.8869157,266.0895807796296,28.220001
6750,1993-02-21 00:00:00,True,12.165,47.56,,,,,0.0,1.0,,2.0,0.0,2.0,,,,,,,1200.0,,NE,Untersberg - Scheibenwald,Wilder Kaiser - Waidringer Alpen,,,,,,,-2.3835,0.3,-0.7918333,-2.7416663,2.3000002,26.04,4.930071,277.6539106671616,24.8
6751,1993-02-23 00:00:00,True,11.005,47.115,,,,,0.0,2.0,,2.0,2.0,0.0,,300.0,150.0,60.0,,,1950.0,40.0,E,Birgitzalm - Zache Seite,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-23.948,1.88,-17.444353,-8.641667,0.0,14.700002,3.2034924,321.1053065439783,44.149998
6752,1993-02-25 00:00:00,True,12.24,47.39,,,,,0.0,2.0,,2.0,2.0,0.0,,300.0,150.0,200.0,,,1700.0,45.0,W,Hochetz - Bichlalm,Westl. Kitzbüheler Alpen,,,,,,,-12.566999,1.17,-11.707624,1.2875004,0.0,12.810001,2.1868863,298.46019684139446,33.77
6753,1993-02-27 00:00:00,True,11.260001,47.395001,,,,,0.0,1.0,,1.0,1.0,0.0,,700.0,50.0,,,,2350.0,,S,Rumer Spitze - ,Mieminger Gebirge,,,,,,,-12.403,1.19,-9.400917,5.2062488,0.0,1.2600001,1.6168444,218.24118232272556,45.56
6754,1993-02-27 00:00:00,True,11.645,47.235,,,,,0.0,0.0,,0.0,0.0,0.0,,600.0,300.0,,,,2000.0,,E,Studelalm - Rote Wand Osthang,Westl. Tuxer Alpen,,,,,,,-17.525501,1.75,-15.177584,4.8916664,0.0,1.5400003,2.4367537,53.97194650067107,48.5
9250,2017-12-06 12:54:00,True,12.119,47.3125,3.0,considerable,,,,,,,,,,,,,slab,2: medium avalanche,2280.0,,NE,Aleitenspitze,Westl. Kitzbüheler Alpen,,,,,,,-2.118,3.48,-11.41175,8.879165,0.0,10.92,1.8861091,219.1692957479036,18.199999
6755,1993-03-07 00:00:00,True,11.260002,47.395002,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,Leutascher Landstraße - ,Mieminger Gebirge,,,,,,,-5.103,1.25,-6.336854,2.966667,0.20000002,21.63,2.2539368,296.6570269005112,31.13
8719,2014-02-22 00:00:00,True,11.645182,47.235182,2.0,moderate,,,0.0,0.0,,,,,,,,,slab,,1900.0,,,Schmirn,Westl. Tuxer Alpen,,,,,,,-5.9255,1.66,-5.064562,-3.7395835,0.20000005,26.18,2.1215808,82.46327124596262,31.73
6756,1993-03-10 00:00:00,True,11.57174,47.106952,4.0,high,,,1.0,0.0,,1.0,1.0,0.0,,300.0,250.0,,slab,,2300.0,35.0,N,Scheibenspitze - ,Westl. Tuxer Alpen,,,,,,,-13.276999,1.92,-10.610333,2.1937494,0.0,8.050001,2.0362782,292.18360816398973,59.899998
6757,1993-03-12 00:00:00,True,11.645001,47.235001,,,,,0.0,1.0,,1.0,0.0,1.0,,300.0,20.0,,,,2300.0,50.0,NE,Marchkopf - ,Westl. Tuxer Alpen,,,,,,,-11.6255,1.76,-7.321854,3.2104173,0.0,0.0,1.403589,79.11371915623168,67.31
6758,1993-03-13 00:00:00,True,12.262694,47.348154,4.0,high,,,1.0,0.0,,1.0,1.0,0.0,,,80.0,80.0,slab,,1830.0,,N,Gerstinger Joch - Spertental,Westl. Kitzbüheler Alpen,,,,,,,-10.066,4.29,-5.998812,1.8375006,0.0,0.0,1.451097,91.5889435620441,67.21
6759,1993-03-13 00:00:00,True,10.535,47.27,,,,,0.0,1.0,,1.0,0.0,1.0,,100.0,,,,,1750.0,,N,Sebenspitze - Brentenjoch,Zentrale Lechtaler Alpen,,,,,,,-6.9925,1.42,-3.3596883,3.7770834,0.0,0.0,1.6694361,194.2696089021903,63.880005
6760,1993-03-13 00:00:00,True,11.48681,47.345788,3.0,considerable,,,1.0,0.0,,1.0,1.0,0.0,,1000.0,,,slab,,2510.0,,S,Speckkarspitze - Bettelwurfgebiet,Karwendel,,,,,,,-13.069,1.54,-9.389313,1.1729164,0.0,0.0,1.4214756,237.7903585198393,67.22
6761,1993-03-15 00:00:00,True,10.985,46.93,,,,,0.0,0.0,,1.0,0.0,1.0,,250.0,15.0,,,,2050.0,,W,Königstal - Obergurgl,Weißkugelgruppe,,,,,,,-7.0965,1.31,-4.5933747,1.4624994,0.0,0.0,1.2013941,201.63443795967493,68.31
6762,1993-03-20 00:00:00,True,11.005001,47.115001,,,,,0.0,0.0,,1.0,1.0,0.0,,80.0,,,,,2500.0,,NW,Roter Schrofen - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-5.798,1.65,-1.3881041,2.1145828,0.0,2.03,2.273846,288.9909318591156,71.9
6763,1993-03-26 00:00:00,True,11.005002,47.115002,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,Roter Schrofen - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-14.547999,1.81,-8.115187,-11.812498,0.0,17.080002,2.2805681,332.67504594133294,54.940002
6764,1993-03-30 00:00:00,True,11.005003,47.115003,,,,,0.0,2.0,,3.0,1.0,2.0,,150.0,80.0,,,,2900.0,,S,Sulzkogel - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-19.397999,1.84,-16.415186,2.1270838,0.0,0.21000001,2.9892507,322.23551160631865,88.14
6765,1993-04-12 00:00:00,True,10.974983,46.774029,4.0,high,,,4.0,0.0,,7.0,4.0,0.0,,150.0,80.0,200.0,slab,,3200.0,40.0,E,Querkogeljoch - Gurgler Ferner,Gurgler Gruppe,,,,,,,-10.335501,1.91,-8.987583,-0.5333338,1.4,19.95,1.3923471,297.89913778221296,70.36
6766,1993-04-25 00:00:00,True,10.985001,46.930001,,,,,0.0,1.0,,2.0,0.0,2.0,,150.0,100.0,40.0,,,2800.0,35.0,N,Winnebacher Weißkogel - Roßkarscharte,Weißkugelgruppe,,,,,,,0.05350001,1.18,2.2946458,-1.7499999,0.4,0.07,2.6491058,163.28422350599567,90.6
6767,1993-04-27 00:00:00,True,10.985002,46.930002,,,,,0.0,1.0,,2.0,0.0,2.0,,,,,,,2400.0,,SW,Schalfkogel - Marzellferner,Weißkugelgruppe,,,,,,,1.5534999,1.11,2.6436043,1.9999998,0.3,0.07,2.8812714,159.91146243346503,82.53
6768,1993-05-22 00:00:00,True,10.985003,46.930003,,,,,0.0,2.0,,2.0,0.0,0.0,,600.0,80.0,,,,3280.0,45.0,N,Taschach-Hochjoch - Eiswand,Weißkugelgruppe,,,,,,,-2.2965,0.12,5.2311044,-2.4791665,5.9999995,3.9899998,1.8062844,187.3665825948685,92.16
6769,1993-07-17 00:00:00,True,12.43,47.025,,,,,0.0,10.0,,10.0,0.0,10.0,,400.0,,,,,3250.0,,,Hochgall - Rieserferner,Venedigergruppe,,,,,,,5.1575003,0.0,6.864792,9.25,32.600002,0.97999996,1.4129004,234.69251256140168,76.46
6771,1993-12-18 00:00:00,True,11.810001,47.105001,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,Vennspitze - Valsertal,Nördl. Zillertaler Alpen,,,,,,,1.2550001,0.71,-0.86739564,0.19583338,0.50000006,9.030001,1.7499812,36.18124007141756,16.03
6772,1993-12-19 00:00:00,True,11.005004,47.115004,3.0,considerable,,,0.0,1.0,,1.0,0.0,1.0,,,,,slab,,2700.0,,,Zischgeles - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-10.747999,1.18,-10.598521,2.4437494,0.0,14.21,2.1582975,278.5482556370831,17.66
6773,1993-12-22 00:00:00,True,11.005005,47.115005,4.0,high,,,0.0,2.0,,2.0,0.0,2.0,,,,,,,,,,Zischgeles - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-13.297999,1.14,-8.331854,-4.2375,1.7,9.1,2.8835492,275.93557167576984,20.36
6774,1993-12-29 00:00:00,True,12.321427,46.906421,3.0,considerable,,,1.0,0.0,,2.0,1.0,1.0,,50.0,100.0,100.0,,,2250.0,35.0,N,Langschneid - ,Östl. Deferegger Alpen,,,,,,,-18.437,0.76,-13.909917,-1.2687492,0.0,3.2199998,2.2188578,352.155619718423,19.45
6775,1993-12-29 00:00:00,True,10.953631,46.96698,3.0,considerable,,,1.0,0.0,,1.0,1.0,0.0,,100.0,80.0,70.0,,,2790.0,45.0,E,Rotkogel - Hochsölden,Weißkugelgruppe,,,,,,,-17.103,1.38,-17.836855,3.1520834,0.0,1.19,2.429068,304.7315945750302,23.18
6777,1994-01-06 00:00:00,True,12.240001,47.390001,3.0,considerable,,,0.0,1.0,,1.0,0.0,1.0,,150.0,20.0,,slab,,1895.0,39.0,SW,Ellmauer Tor - ,Westl. Kitzbüheler Alpen,,,,,,,-4.1670003,0.84,-2.813875,4.249999,1.6000001,7.42,2.980794,176.38493614543032,17.380001
6778,1994-01-07 00:00:00,True,11.645002,47.235002,3.0,considerable,,,0.0,1.0,,1.0,1.0,0.0,,,30.0,,,,2500.0,,NW,Griffjoch - Kreuzjöchl,Westl. Tuxer Alpen,,,,,,,-4.1255,1.12,-5.9281044,5.2229176,0.0,8.400001,3.2885656,164.25666485888706,17.849998
6779,1994-01-15 00:00:00,True,11.645003,47.235003,,,,,0.0,0.0,,1.0,0.0,1.0,,300.0,80.0,105.0,,,2400.0,32.0,NE,Schafseitenspitze - ,Westl. Tuxer Alpen,,,,,,,-9.4255,0.98,-6.3077917,-3.5104165,0.0,1.9599999,1.690165,118.29453242430873,23.84
6782,1994-01-27 00:00:00,True,11.260003,47.395003,,,,,0.0,1.0,,1.0,0.0,1.0,,350.0,100.0,55.0,,,2100.0,,SE,Seegrube - Diretissima,Mieminger Gebirge,,,,,,,-2.603,0.94,0.63710415,-3.7104168,16.8,15.400001,3.2373166,240.5844796262648,17.789999
6785,1994-01-30 00:00:00,True,11.039359,46.874743,3.0,considerable,,,1.0,2.0,,3.0,3.0,0.0,,,100.0,160.0,,,2300.0,37.0,SW,Festkogelbahn - Stöcklseite,Gurgler Gruppe,,,,,,,-12.9355,1.3,-10.65373,-0.13541603,0.100000024,9.8,2.893617,310.97752936344006,31.56
6786,1994-01-30 00:00:00,True,10.535001,47.270001,3.0,considerable,,,0.0,1.0,,1.0,0.0,1.0,,150.0,80.0,150.0,slab,,2100.0,40.0,NE,Gampberg - Rendlgebiet,Zentrale Lechtaler Alpen,,,,,,,-6.3424997,1.42,-4.6096873,-1.4041665,1.2,16.03,4.9249372,250.47951128064565,23.9
6787,1994-01-30 00:00:00,True,11.005006,47.115006,3.0,considerable,,,0.0,1.0,,1.0,0.0,1.0,,250.0,200.0,,slab,,2000.0,,NW,Roter Schrofen - Mittagskopf,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-14.848,1.67,-12.494353,-0.01250267,0.0,11.130001,3.4027247,304.691733591034,32.54
6788,1994-02-01 00:00:00,True,10.985004,46.930004,3.0,considerable,,,0.0,1.0,,3.0,1.0,0.0,,200.0,100.0,120.0,slab,,2500.0,30.0,W,Kirchenkögele - ,Weißkugelgruppe,,,,,,,-11.2465,1.26,-9.918895,4.637497,0.0,3.3600001,1.9941045,257.3940396265297,31.490002
6789,1994-02-16 00:00:00,True,12.673468,47.057552,2.0,moderate,,,1.0,0.0,,1.0,1.0,0.0,,200.0,10.0,80.0,,,2500.0,40.0,W,Finstere Tal - ,Glocknergruppe,,,,,,,-17.776999,1.59,-16.02127,-1.2125025,0.0,0.90999997,1.8199025,142.28557188397852,41.579998
6790,1994-03-05 00:00:00,True,11.645004,47.235004,,,,,0.0,0.0,,0.0,0.0,0.0,,300.0,50.0,150.0,,,2200.0,,,Eiskarspitze - Torspitze/Tuxer Voralpen,Westl. Tuxer Alpen,,,,,,,-11.3255,1.33,-4.722375,-2.8479168,0.1,9.52,2.1470165,321.4467067194522,56.41
8436,2012-02-20 00:00:00,True,12.240134,47.390134,3.0,considerable,,,0.0,0.0,,,,,,,,,slab,,,,,Roßkopfhütte,Westl. Kitzbüheler Alpen,,,,,,,-6.567,1.58,-4.475854,-1.5166664,0.6999999,9.730001,1.8772259,256.38125917640025,26.99
6791,1994-03-07 00:00:00,True,11.005007,47.115007,3.0,considerable,,,0.0,4.0,,7.0,0.0,4.0,,250.0,50.0,,slab,,2600.0,35.0,W,Gschwezgrat - Nähe Franz-Senn-Hütte,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-7.998,1.54,-6.595395,4.7770824,0.0,3.5699997,2.5588806,302.7054326181243,59.67
6793,1994-03-11 00:00:00,True,11.005008,47.115008,2.0,moderate,,,0.0,1.0,,1.0,0.0,0.0,,800.0,,,slab,,2180.0,40.0,SE,Sennjoch - Schlick,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-2.448,1.45,-0.8381042,2.129167,0.0,0.63,2.0376272,280.26511930761416,64.31
6794,1994-03-12 00:00:00,True,10.985005,46.930005,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,2600.0,,,Bueserkopf - ,Weißkugelgruppe,,,,,,,-0.69649994,1.15,2.1753752,-2.6854167,0.3,1.33,1.6532192,204.96053517979607,59.34
6795,1994-04-14 00:00:00,True,10.985006,46.930006,3.0,considerable,,,0.0,1.0,,2.0,0.0,1.0,,300.0,150.0,20.0,slab,,2700.0,35.0,S,Guslarspitze - ,Weißkugelgruppe,,,,,,,-4.9965,1.33,-4.787124,3.8437498,0.0,32.760002,2.424743,284.01013935028885,58.17
6796,1994-04-27 00:00:00,True,12.430001,47.025001,2.0,moderate,,,0.0,1.0,,2.0,0.0,0.0,,100.0,40.0,,slab,,3300.0,30.0,SW,Großer Geiger - Großvenedigergruppe,Venedigergruppe,,,,,,,-1.2165,1.42,0.9585,-0.54999995,1.2,6.230001,2.1713862,269.9843458896677,77.99
6797,1994-10-31 00:00:00,True,11.005009,47.115009,,,,,0.0,1.0,,1.0,0.0,1.0,,,,,slab,,3240.0,,N,Habicht - Gipfelregion,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-1.9979999,0.21,-1.5589375,5.885416,0.0,8.679999,1.8517604,237.4945293665077,32.88
6798,1994-11-12 00:00:00,True,10.985007,46.930007,,,,,0.0,0.0,,6.0,0.0,6.0,,,250.0,,,,2800.0,45.0,,Rettenbachferner - ,Weißkugelgruppe,,,,,,,-4.9465,0.34,-1.3126458,-3.3270833,0.100000024,29.96,1.8574519,307.63704776492693,17.6
6799,1994-11-13 00:00:00,True,10.985008,46.930008,,,,,0.0,0.0,,1.0,0.0,1.0,,6.0,50.0,,,,,,,Pitztaler Jöchl - ,Weißkugelgruppe,,,,,,,-12.1965,0.33,-2.4720206,-4.41875,0.100000024,31.08,1.5601839,305.1065719604639,14.959999
6800,1995-01-03 00:00:00,True,10.270961,47.148918,4.0,high,,,3.0,0.0,,3.0,3.0,0.0,,,,50.0,,,1700.0,50.0,SE,Schöngraben - Thörli/ Kapall,Westl. Lechtaler Alpen,,,,,,,-11.4475,1.15,-9.580313,-6.7041655,0.0,28.140001,2.4862099,252.1857471768282,15.85
6801,1995-01-18 00:00:00,True,11.645005,47.235005,,,,,0.0,0.0,,0.0,0.0,0.0,,80.0,,,,,,,,Landstraße Ellbögen - nördl. von St. Peter,Westl. Tuxer Alpen,,,,,,,-12.1255,1.28,-11.859355,1.8291683,0.0,0.21000001,2.478634,139.04833542495928,28.349998
6802,1995-01-19 00:00:00,True,11.810002,47.105002,,,,,0.0,1.0,,1.0,0.0,0.0,,,100.0,,slab,,,,,"Vals, Nr. 11 - ",Nördl. Zillertaler Alpen,,,,,,,-2.245,0.88,-5.0929165,4.9708343,0.0,3.71,1.271976,19.94614679167488,25.51
6803,1995-01-22 00:00:00,True,11.00501,47.11501,,,,,0.0,0.0,,1.0,0.0,1.0,,,20.0,35.0,,,2440.0,,,"""Kraspestal/ Bereich """"Zweite Zwinge- - Zwieselbacher Roßkogel",Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-15.098,1.44,-11.251125,2.1520824,0.0,6.3,1.8537021,252.2784465042436,24.4
6804,1995-01-24 00:00:00,True,11.810003,47.105003,,,,,0.0,0.0,,0.0,0.0,0.0,,,20.0,,,,,,,Gerlosstraße - ,Nördl. Zillertaler Alpen,,,,,,,1.2550001,0.92,-1.2298958,2.402083,0.7,8.47,1.6484071,57.60037862930821,20.330002
6805,1995-02-07 00:00:00,True,11.260004,47.395004,2.0,moderate,,,0.0,1.0,,2.0,0.0,2.0,,200.0,,,,,2256.0,,SW,Hafelekar - Seilbahnrinne,Mieminger Gebirge,,,,,,,-0.20300001,0.89,1.1610625,2.6479166,2.1000001,2.1000004,2.0978136,216.6215668855971,22.32
6806,1995-02-11 00:00:00,True,11.572334,47.106255,2.0,moderate,,,3.0,1.0,,13.0,5.0,8.0,,350.0,40.0,,,,2498.0,44.0,NE,Scheibenspitze - Gipfelregion,Westl. Tuxer Alpen,,,,,,,-7.3694997,1.11,-6.161688,-0.45833206,0.0,4.9000006,1.7110907,230.09639630663003,31.650002
6807,1995-02-18 00:00:00,True,11.645006,47.235006,,,,,0.0,0.0,,0.0,0.0,0.0,,,15.0,,,,,,W,Mühlbachl - B182,Westl. Tuxer Alpen,,,,,,,-5.7255,1.19,-6.1984167,-0.52499866,0.0,12.669999,2.2944903,89.46549239060047,30.49
6808,1995-02-18 00:00:00,True,10.567249,47.486994,2.0,moderate,,,1.0,0.0,,1.0,1.0,0.0,,250.0,4.0,,,,1300.0,41.0,W,Strindental - Strindenbachschlucht,Allgäuer Alpen,,,,,,,-0.68549997,0.92,-0.5245626,-1.0499997,8.3,19.880001,3.7856884,237.36011124364185,20.869999
6809,1995-02-25 00:00:00,True,10.535002,47.270002,,,,,0.0,0.0,,0.0,0.0,0.0,,,20.0,,,,,,,Namloser Landstraße - Lagga - Sprung,Zentrale Lechtaler Alpen,,,,,,,-3.0425,1.37,-2.0034375,-0.24375004,5.1000004,20.300001,4.222355,251.53280841293164,22.619999
6811,1995-02-27 00:00:00,True,12.240002,47.390002,,,,,0.0,0.0,,1.0,0.0,0.0,,,,,,,,,E,Hahnenkamm - Steinbergkogel,Westl. Kitzbüheler Alpen,,,,,,,-5.117,1.07,-3.5977292,-1.3958335,3.1999998,15.959999,2.3733797,246.03163745162,31.54
6812,1995-03-01 00:00:00,True,11.810004,47.105004,2.0,moderate,,,0.0,1.0,,2.0,1.0,0.0,,450.0,250.0,,,,2400.0,35.0,NW,Silleskogel - westl. Schidepot,Nördl. Zillertaler Alpen,,,,,,,-4.2450004,1.14,-1.5522916,0.9125002,0.0,4.9700007,2.1222968,3.632519569968568,46.59
6813,1995-03-11 00:00:00,True,12.430002,47.025002,,,,,0.0,0.0,,0.0,0.0,0.0,,40.0,70.0,130.0,,,2500.0,45.0,SW,Grünseehütte - ,Venedigergruppe,,,,,,,-9.8165,1.57,-8.4904585,5.704166,0.0,5.2500005,2.0540037,184.7876261076768,60.3
6814,1995-03-22 00:00:00,True,10.220457,47.13172,4.0,high,,,1.0,0.0,,1.0,0.0,0.0,,,,70.0,,,1900.0,44.0,SW,Galzig - Zammermoos,Westl. Lechtaler Alpen,,,,,,,-12.685,2.27,-6.854271,-7.427084,0.70000005,28.63,2.2400708,302.8474459113472,50.32
6815,1995-03-23 00:00:00,True,11.645007,47.235007,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,2000.0,,,Glungezer - Kleine Diretissima,Westl. Tuxer Alpen,,,,,,,-12.7755,1.71,-9.477062,1.6666656,0.0,15.959999,2.9273837,350.10500568428847,56.05
6816,1995-03-23 00:00:00,True,11.039959,47.105991,3.0,considerable,,,2.0,0.0,,6.0,2.0,4.0,,,90.0,110.0,,,2900.0,45.0,S,Zwieselbachjoch - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-16.1885,1.89,-13.0885,2.968748,0.0,7.9800024,3.0218718,319.3526253614396,70.630005
6817,1995-03-26 00:00:00,True,10.535003,47.270003,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,2000.0,,,Steißbachtal - ,Zentrale Lechtaler Alpen,,,,,,,0.50750005,1.76,-0.10447925,4.718751,3.8999999,2.9400003,4.045635,235.200733277164,62.610004
6818,1995-03-31 00:00:00,True,11.520353,47.214109,3.0,considerable,,,2.0,0.0,,2.0,0.0,0.0,,450.0,80.0,63.0,,,2450.0,37.0,N,Glungezer - Große Diretissima,Westl. Tuxer Alpen,,,,,,,-18.355999,1.98,-14.610166,1.3729162,0.0,20.51,3.684044,322.3331559906932,68.96001
6820,1995-04-22 00:00:00,True,10.985009,46.930009,3.0,considerable,,,0.0,1.0,,1.0,0.0,1.0,,15.0,5.0,,,,1920.0,,NE,Fernautal - Mutterbergalm,Weißkugelgruppe,,,,,,,-0.19649997,1.33,0.5118333,1.3729167,6.6000004,13.23,2.995544,149.85139974835832,75.64
6821,1995-05-24 00:00:00,True,10.871651,46.888869,,,,,2.0,0.0,,3.0,2.0,1.0,,150.0,100.0,,,,3400.0,40.0,NE,Ötztaler Wildspitze - unterhalb Nordflanke,Weißkugelgruppe,,,,,,,-8.4155,10.1,-6.635812,6.304167,0.0,2.1000004,1.7672276,124.28305104327914,106.149994
6822,1995-05-24 00:00:00,True,11.260005,47.395005,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,2100.0,,NE,Stempeljoch - Stempelreisen,Mieminger Gebirge,,,,,,,6.547,0.37,8.046478,9.424999,3.1999996,0.7,1.9554951,288.20338372705646,89.630005
6823,1995-06-08 00:00:00,True,11.012078,47.180698,,,,,1.0,0.0,,1.0,1.0,0.0,,,,,,,2700.0,,NE,Sulzkogel / Kühtai - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-5.6125,1.8,-2.563021,2.5625002,5.0,23.029999,1.4471457,322.66092310858375,61.85
6824,1995-11-26 00:00:00,True,11.283606,47.178361,,,,,1.0,0.0,,1.0,1.0,0.0,,200.0,20.0,,,,2315.0,42.0,NE,Hochtennboden - Axamer Lizum,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-10.848001,0.53,-7.365188,-1.395834,0.0,0.14,2.1689186,198.34291515713247,27.75
6825,1995-12-14 00:00:00,True,11.20237,47.013489,2.0,moderate,,,2.0,0.0,,2.0,2.0,0.0,,,,,,,2200.0,,NW,Tobelfall - Grawa-Eisgarten,Zentrale Stubaier Alpen,,,,,,,-14.701,0.66,-10.229125,-6.5583334,0.0,14.560001,2.5378487,345.6639893651895,16.529999
6826,1995-12-16 00:00:00,True,11.005011,47.115011,3.0,considerable,,,0.0,1.0,,1.0,0.0,1.0,,,,,slab,,2400.0,35.0,NW,Freier Schiraum / Kühtai - Dreiseenlift,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.648,0.76,-12.188104,9.133333,0.0,10.920002,1.9915344,136.85585836176352,18.08
6827,1995-12-22 00:00:00,True,12.454633,47.039512,3.0,considerable,,,1.0,0.0,,1.0,1.0,0.0,,150.0,200.0,200.0,,,2800.0,35.0,SE,Firschnitztal - Nahe Firschnitzscharte,Lasörling Gruppe,,,,,,,-9.563499,0.89,-10.487458,2.0291672,0.0,6.8600006,1.916733,235.8629884190884,18.19
6829,1995-12-27 00:00:00,True,10.535004,47.270004,,,,,0.0,0.0,,1.0,0.0,1.0,,,,,,,,35.0,,Paggentobel - Galzig,Zentrale Lechtaler Alpen,,,,,,,-6.6425,0.93,-2.5128129,-10.072918,20.000002,28.28,2.4863377,290.3053607837495,8.37
6830,1995-12-28 00:00:00,True,11.810005,47.105005,,,,,0.0,0.0,,1.0,0.0,0.0,,300.0,100.0,,,,,,NE,Grübelspitze - ,Nördl. Zillertaler Alpen,,,,,,,-10.594999,0.8,-3.9548955,-13.741667,0.6999998,6.37,2.0142696,17.362795077752217,15.4
6831,1995-12-28 00:00:00,True,11.005012,47.115012,,,,,0.0,0.0,,0.0,0.0,0.0,,100.0,60.0,,,,,,NW,Venetbahn - Bergstation,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-20.848,0.99,-12.28602,-11.710417,0.0,9.1,1.8523937,282.0729884186465,19.86
6832,1995-12-31 00:00:00,True,12.467412,47.364457,3.0,considerable,,,1.0,0.0,,1.0,0.0,1.0,,200.0,17.0,,,,2105.0,35.0,W,Gamshag - ,Östl. Kitzbüheler Alpen,,,,,,,-11.9135,0.79,-15.467146,10.222916,0.0,3.64,1.8010352,170.8761426930049,21.990002
6833,1996-01-04 00:00:00,True,12.430003,47.025003,3.0,considerable,,,0.0,1.0,,1.0,0.0,1.0,,,30.0,30.0,slab,,2700.0,,S,Fiegerhorn - Südflanke,Venedigergruppe,,,,,,,-10.5665,0.92,-8.410771,-4.5270844,0.0,5.67,2.0393608,112.3783523388379,20.71
